	t-SNE Component 1	t-SNE Component 2	Label
6151	-8.333556	-16.62719	Large
6152	-37.092945	-13.21959	Large
6153	-19.98501	-17.258274	Large
6154	-2.018499	-15.045615	Large
6155	-30.126284	-13.123172	Large
6156	-20.882399	-17.042078	Large
6157	-2.6296232	-11.607776	Large
6158	-47.36855	-3.3873775	Large
6159	-2.7271745	-12.118776	Large
6160	-39.183907	-10.255934	Large
6161	-40.365784	-6.978937	Large
6162	-26.005375	-6.4033484	Large
6163	-35.674217	-10.522509	Large
6164	-47.800137	-4.363642	Large
6165	-36.11681	-8.813902	Large
6166	-46.71876	-4.2754087	Large
6167	-16.517872	-6.6884217	Large
6168	5.929336	14.212735	Large
6169	-30.691769	-6.3985353	Large
6170	-36.66972	-10.07159	Large
6171	-38.598103	-7.952078	Large
6172	-26.55748	-14.565536	Large
6173	-25.700924	-12.759468	Large
6174	-17.752623	-15.493512	Large
6175	-42.925835	-6.086059	Large
6176	-35.341908	-10.577394	Large
6177	-24.161833	-15.117642	Large
6178	-26.948753	-13.797142	Large
6179	-18.361998	-14.131956	Large
6180	-12.866191	-13.810963	Large
6181	-8.045956	-8.742489	Large
6182	-10.1573925	-6.723943	Large
6183	-23.926928	-13.728702	Large
6184	-7.5769463	-10.057136	Large
6185	-10.580246	-6.669363	Large
6186	-36.577137	-10.235826	Large
6187	-23.588991	-9.735277	Large
6188	-31.198538	-5.977695	Large
6189	-20.141478	-11.990939	Large
6190	-13.968345	-6.4701343	Large
6191	-10.927061	-7.0871043	Large
6192	4.1026964	-5.00553	Large
6193	-1.1715596	-12.6448965	Large
6194	-10.121731	-9.312741	Large
6195	-7.600335	-16.458675	Large
6196	-10.004489	-9.588446	Large
6197	-6.6471124	-14.661468	Large
6198	-15.868678	-16.629684	Large
6199	-48.096016	-4.5827827	Large
6200	-2.5711699	-12.955654	Large
6201	-3.1565654	-13.523501	Large
6202	-1.6445487	-11.960189	Large
6203	-8.765471	-7.9549284	Large
6204	-46.11695	-6.10676	Large
6205	-40.811268	-9.041468	Large
6206	-38.243866	-11.861665	Large
6207	-46.458046	-5.1875443	Large
6208	-47.195038	-4.547741	Large
6209	-14.218077	-4.9755816	Large
6210	-32.150978	-15.051748	Large
6211	-37.186676	-12.394021	Large
6212	-41.432327	-6.554726	Large
6213	-21.992624	-15.27999	Large
6214	-11.7142315	-1.5824113	Large
6215	-8.102076	-7.7164836	Large
6216	-7.0652595	-8.887307	Large
6217	-2.689182	-12.07528	Large
6218	-4.5014195	-11.2208185	Large
6219	-8.356001	-8.69423	Large
6220	-44.432346	-6.0248733	Large
6221	-20.408768	-15.859581	Large
6222	-32.534615	-12.523698	Large
6223	-17.346043	-14.300561	Large
6224	-44.190006	-8.022294	Large
6225	-32.435326	-15.020549	Large
6226	-27.431702	-13.639992	Large
6227	-22.726034	-15.177058	Large
6228	-11.526875	-1.6083244	Large
6229	-14.1885395	-5.28374	Large
6230	-7.4719114	-6.243355	Large
6231	-9.13434	-8.711038	Large
6232	-45.300602	-6.6166663	Large
6233	-47.86405	-3.7538283	Large
6234	-27.002773	-7.97606	Large
6235	-27.191711	-10.634614	Large
6236	-20.32301	-12.707237	Large
6237	-11.970905	-13.327015	Large
6238	-30.309006	-10.651107	Large
6239	2.692127	-4.165374	Large
6240	-9.789727	-7.526828	Large
6241	-9.932637	-7.933894	Large
6242	-2.8283982	-10.447207	Large
6243	-16.154747	-14.417497	Large
6244	-2.5074012	-12.846784	Large
6245	-27.753096	-15.491589	Large
6246	-17.599737	-15.707849	Large
6247	-7.0281467	-11.805971	Large
6248	-5.6167517	-12.519725	Large
6249	-31.880302	-6.0786295	Large
6250	-30.795145	-9.9210615	Large
6251	-24.024597	-10.236075	Large
6252	-40.889114	-9.07198	Large
6253	-15.385573	-12.732316	Large
6254	-47.315937	-4.902065	Large
6255	-43.900875	-8.250876	Large
6256	-16.418472	-9.189355	Large
6257	-28.082136	-15.981848	Large
6258	-25.370354	-15.413384	Large
6259	-24.78147	-9.653788	Large
6260	-28.96638	-11.819522	Large
6261	-43.05056	-5.385271	Large
6262	-25.643898	-14.77298	Large
6263	-11.845828	-5.033916	Large
6264	5.6180286	14.362905	Large
6265	-5.5021825	-13.882139	Large
6266	-27.718643	-7.3805823	Large
6267	-23.25956	-12.281453	Large
6268	-24.932337	-15.127229	Large
6269	-33.342278	-10.214579	Large
6270	-39.392967	-10.20781	Large
6271	-20.101824	-17.785257	Large
6272	-28.297249	-15.07557	Large
6273	-33.03493	-13.509154	Large
6274	-42.819893	-8.085659	Large
6275	-41.01877	-10.279306	Large
6276	-42.537003	-9.4274025	Large
6277	-15.780544	-14.840957	Large
6278	-45.644062	-6.8672776	Large
6279	-43.449093	-8.528298	Large
6280	-19.77958	-16.0233	Large
6281	-21.950998	-11.941326	Large
6282	-26.163654	-13.868342	Large
6283	-2.7520866	-13.727182	Large
6284	-11.125171	-9.2161665	Large
6285	-13.2578125	-14.743019	Large
6286	-10.349769	-12.734517	Large
6287	-6.585219	-11.69743	Large
6288	4.5638742	-2.942519	Large
6289	-11.841021	-5.6447515	Large
6290	-10.098442	-9.084251	Large
6291	-13.274767	-3.1926708	Large
6292	-28.554306	-15.072271	Large
6293	-40.609917	-10.060104	Large
6294	-36.266575	-10.925441	Large
6295	-42.281094	-8.890104	Large
6296	3.6505752	-3.229903	Large
6297	-15.106924	-4.503418	Large
6298	-32.01297	-11.530531	Large
6299	-43.360077	-8.147299	Large
6300	-31.420305	-5.6184855	Large
6301	-44.248886	-7.7287736	Large
6302	-22.316835	-11.999609	Large
6303	-5.488347	-15.317505	Large
6304	-13.054592	-13.616219	Large
6305	-10.438755	-7.502112	Large
6306	-32.67048	-11.700748	Large
6307	5.457469	14.108807	Large
6308	-47.94314	-4.9082985	Large
6309	-7.4083266	-8.558774	Large
6310	-23.903255	-7.8091373	Large
6311	-31.316881	-12.28774	Large
6312	-6.1305556	-13.727771	Large
6313	-13.606622	-15.736735	Large
6314	-11.73824	-9.6093645	Large
6315	-41.410557	-8.628019	Large
6316	-21.45446	-12.637492	Large
6317	-27.395382	-10.47151	Large
6318	-25.09234	-16.629026	Large
6319	-1.8447374	-13.665086	Large
6320	-28.30347	-11.004726	Large
6321	-9.210863	-10.987817	Large
6322	-9.995771	-10.473677	Large
6323	-16.391537	-14.41485	Large
6324	-30.331224	-10.9674225	Large
6325	-1.4388089	-13.031496	Large
6326	7.9936075	18.835815	Large
6327	-28.850016	-7.784845	Large
6328	-39.06118	-8.994076	Large
6329	-33.566044	-10.729316	Large
6330	-2.7029724	-12.389688	Large
6331	-11.410111	-7.384293	Large
6332	-38.666367	-9.732211	Large
6333	-31.984842	-13.418448	Large
6334	-12.904982	-3.575038	Large
6335	-28.619852	-7.9924235	Large
6336	-46.647064	-6.618149	Large
6337	-26.862492	-8.909228	Large
6338	-34.279037	-11.462203	Large
6339	-21.041004	-13.060265	Large
6340	-17.113712	-9.310846	Large
6341	-41.172405	-9.887095	Large
6342	-20.480747	-12.9750805	Large
6343	-19.991926	-16.067331	Large
6344	-45.89477	-7.5857778	Large
6345	-31.105541	-13.370656	Large
6346	2.0635397	-1.3996941	Large
6347	-25.314777	-15.10229	Large
6348	-37.529476	-9.741851	Large
6349	-43.389404	-7.9690976	Large
6350	-33.97719	-13.181235	Large
6351	-44.88961	-4.5946684	Large
6352	-46.473118	-6.2376504	Large
6353	-39.69907	-9.219549	Large
6354	-31.494026	-14.387295	Large
6355	-18.28085	-9.411099	Large
6356	-34.7122	-12.374346	Large
6357	-36.145893	-12.659703	Large
6358	-20.70005	-16.439116	Large
6359	-46.491074	-6.550175	Large
6360	-46.87617	-5.7003865	Large
6361	-45.4071	-6.8852468	Large
6362	-26.359898	-12.712514	Large
6363	-43.178394	-8.598586	Large
6364	-41.83706	-8.118631	Large
6365	-13.364581	-7.150003	Large
6366	-11.608175	-12.970691	Large
6367	-13.691307	-12.179556	Large
6368	-11.691854	-2.0611315	Large
6369	-36.135235	-10.436875	Large
6370	-9.867721	-7.6872106	Large
6371	-36.717644	-12.062834	Large
6372	-13.476836	-8.229801	Large
6373	-13.441849	-12.374408	Large
6374	-33.655853	-8.418688	Large
6375	-27.766993	-14.985082	Large
6376	-30.377325	-13.694688	Large
6377	-32.469116	-13.999494	Large
6378	-12.116776	-16.749786	Large
6379	-27.729456	-13.378132	Large
6380	-6.3512287	-13.401215	Large
6381	-17.358334	-16.68338	Large
6382	-42.84274	-9.401718	Large
6383	-25.943047	-16.025562	Large
6384	-34.237926	-12.774837	Large
6385	-40.606487	-9.03343	Large
6386	-35.616505	-10.756577	Large
6387	-19.301825	-14.7792425	Large
6388	-14.179792	-9.582057	Large
6389	-24.16339	-14.873373	Large
6390	-10.704913	-13.37585	Large
6391	-11.699669	-8.634254	Large
6392	-23.362997	-13.233606	Large
6393	-40.925022	-10.217035	Large
6394	-37.71903	-10.322321	Large
6395	-31.830288	-11.778304	Large
6396	-38.301777	-12.406799	Large
6397	-32.777702	-11.284964	Large
6398	-36.16608	-12.072838	Large
6399	-20.341995	-15.559194	Large
6400	-36.34455	-12.442756	Large
6401	-16.103369	-14.234656	Large
6402	-34.381042	-13.696614	Large
6403	-27.921003	-13.567324	Large
6404	-34.38338	-10.433451	Large
6405	-32.343258	-9.841901	Large
6406	-27.245426	-7.6403923	Large
6407	-27.572857	-13.833029	Large
6408	-9.152896	-8.875573	Large
6409	-26.438908	-15.780451	Large
6410	-30.113186	-13.768443	Large
6411	-24.783016	-15.448292	Large
6412	-40.035133	-10.694	Large
6413	-25.69665	-15.891512	Large
6414	-38.60394	-11.867871	Large
6415	-14.577258	-16.039204	Large
6416	-20.109682	-11.812203	Large
6417	-45.148254	-7.300562	Large
6418	-22.991838	-16.026855	Large
6419	-40.932262	-10.012839	Large
6420	-27.692646	-14.626595	Large
6421	-23.641953	-15.652434	Large
6422	-36.969242	-12.852244	Large
6423	-25.694525	-15.947998	Large
6424	-8.876922	-8.478509	Large
6425	-10.758566	-16.621582	Large
6426	-2.596738	-13.238841	Large
6427	-33.883087	-14.23297	Large
6428	-18.845318	-16.084986	Large
6429	-19.740284	-16.135118	Large
6430	-23.204119	-11.977991	Large
6431	-37.817936	-11.515812	Large
6432	-13.208024	-15.618014	Large
6433	-18.866701	-13.80262	Large
6434	-4.5296626	-13.045506	Large
6435	-3.9413376	-12.256002	Large
6436	-27.85169	-11.852534	Large
6437	-20.732553	-14.913782	Large
6438	-9.7207985	-10.02755	Large
6439	-13.815952	-11.776436	Large
6440	-15.74228	-8.966202	Large
6441	-31.949099	-13.605413	Large
6442	-31.954416	-14.121417	Large
6443	-13.190108	-12.019744	Large
6444	3.0904377	-3.1125066	Large
6445	-34.235325	-11.837126	Large
6446	-22.93009	-10.110308	Large
6447	-19.604465	-16.507236	Large
6448	-17.200264	-15.741728	Large
6449	-16.61768	-15.868164	Large
6450	-14.700102	-9.331504	Large
6451	-23.48529	-14.621902	Large
6452	2.7026064	-6.135734	Large
6453	-2.7766905	-13.066295	Large
6454	-2.1633606	-12.31585	Large
6455	-2.3856232	-13.629196	Large
6456	-10.562283	-14.048096	Large
6457	-5.1389575	-12.624408	Large
6458	-8.572983	-15.337819	Large
6459	-41.46384	-8.929413	Large
6460	-3.001756	-11.832526	Large
6461	-31.542797	-13.445075	Large
6462	-3.6092472	-11.784539	Large
6463	-5.8498225	-11.9832535	Large
6464	-26.293348	-14.611728	Large
6465	-24.182005	-15.429779	Large
6466	-2.9255633	-12.66933	Large
6467	-6.1233945	-10.32802	Large
6468	-8.462164	-13.565649	Large
6469	-2.6124299	-14.296591	Large
6470	-5.1586823	-14.430509	Large
6471	-8.350441	-13.739277	Large
6472	-6.0448966	-13.542224	Large
6473	-6.3611555	-9.467808	Large
6474	-31.99444	-14.440183	Large
6475	-13.291312	-10.379674	Large
6476	-15.108859	-7.6037955	Large
6477	-12.572758	-4.1385393	Large
6478	-11.408609	-6.997545	Large
6479	-15.251421	-15.051507	Large
6480	-18.135202	-11.940786	Large
6481	-9.004922	-14.869854	Large
6482	-42.547783	-9.994201	Large
6483	-33.791023	-13.4226465	Large
6484	-18.42637	-15.889541	Large
6485	-29.637102	-12.289523	Large
6486	2.9427073	-0.05101551	Large
6487	-10.869256	-12.379682	Large
6488	-32.357693	-13.5414915	Large
6489	-11.88259	-8.24225	Large
6490	-16.778673	-10.744326	Large
6491	-22.346918	-14.172356	Large
6492	-7.672965	-12.403226	Large
6493	-11.104619	-16.817728	Large
6494	-45.787937	-7.067399	Large
6495	-31.981525	-14.150837	Large
6496	-39.397655	-11.012864	Large
6497	-12.092263	-5.2288632	Large
6498	-9.389603	-14.313026	Large
6499	-0.88302165	-13.745415	Large
6500	-44.429623	-7.8932567	Large
6501	-10.292272	-6.4741974	Large
6502	-1.2409925	-13.364212	Large
6503	-0.33349437	-13.253606	Large
6504	-31.841923	-8.842623	Large
6505	-16.99165	-5.9229703	Large
6506	-17.90317	-9.498553	Large
6507	-13.031943	-14.532031	Large
6508	-26.718245	-8.611232	Large
6509	-9.585413	-12.464473	Large
6510	-14.934414	-15.0865	Large
6511	-14.157728	-15.575497	Large
6512	-30.81567	-14.101059	Large
6513	-25.097588	-14.590844	Large
6514	-13.320753	-15.273863	Large
6515	-24.71552	-9.853169	Large
6516	-10.963555	-11.959121	Large
6517	-12.414427	-14.251218	Large
6518	-17.2664	-12.33781	Large
6519	-17.301409	-11.602141	Large
6520	6.0562863	-1.9193044	Large
6521	-27.54474	-9.897	Large
6522	-10.505716	-8.522336	Large
6523	-17.461048	-10.305364	Large
6524	-22.572962	-9.686704	Large
6525	-30.31828	-13.050195	Large
6526	-25.672768	-10.628184	Large
6527	-23.80737	-15.629625	Large
6528	-19.334658	-10.555409	Large
6529	-16.852016	-15.854506	Large
6530	-6.793194	-11.130515	Large
6531	-16.264858	-15.111268	Large
6532	-34.111965	-13.887852	Large
6533	-8.759504	-13.672584	Large
6534	-15.84103	-12.11825	Large
6535	-15.121755	-14.11663	Large
6536	-15.921352	-12.297961	Large
6537	-23.193306	-15.661678	Large
6538	-12.178317	-10.09403	Large
6539	-4.8857656	-10.572198	Large
6540	-7.360569	-10.06895	Large
6541	-4.3474336	-10.976956	Large
6542	-12.700339	-4.5242095	Large
6543	-46.211456	-6.6631784	Large
6544	-7.67666	-13.308072	Large
6545	-16.201477	-13.829416	Large
6546	-16.448261	-12.921282	Large
6547	-28.730618	-14.718214	Large
6548	-16.1866	-14.259018	Large
6549	-39.802876	-8.317627	Large
6550	-27.540144	-13.315004	Large
6551	-39.673927	-8.9728985	Large
6552	-23.394714	-14.551081	Large
6553	-19.669302	-15.887576	Large
6554	-17.84911	-12.75396	Large
6555	-13.588304	-15.415026	Large
6556	-45.900726	-6.6653433	Large
6557	-15.625506	-11.741448	Large
6558	-3.2977746	-13.692984	Large
6559	-28.693272	-15.151735	Large
6560	-12.247534	-15.733377	Large
6561	-22.967989	-16.371752	Large
6562	-43.37265	-9.516085	Large
6563	7.455309	18.796543	Large
6564	-32.62615	-14.144314	Large
6565	-12.517528	-15.33837	Large
6566	-37.340343	-10.994827	Large
6567	-22.319214	-14.938559	Large
6568	-10.653521	-10.941757	Large
6569	-18.587137	-16.160604	Large
6570	-32.260185	-13.608166	Large
6571	-24.201912	-15.387265	Large
6572	-14.979365	-15.871751	Large
6573	-9.905902	-9.841617	Large
6574	-46.969017	-4.427929	Large
6575	-7.546111	-16.399488	Large
6576	-24.15364	-16.314167	Large
6577	-41.53636	-7.988664	Large
6578	-11.484988	-5.522971	Large
6579	-3.7692297	-11.344924	Large
6580	-9.477896	-6.829941	Large
6581	-13.458583	-4.9645705	Large
6582	-33.659187	-12.781788	Large
6583	-20.21935	-14.421151	Large
6584	-6.2421007	-15.848934	Large
6585	-16.093002	-15.030665	Large
6586	-18.237886	-15.038703	Large
6587	-0.7692307	-12.911089	Large
6588	-19.402002	-12.118301	Large
6589	-12.364783	-9.255456	Large
6590	-3.8071072	-12.566976	Large
6591	-4.9061685	-10.630768	Large
6592	-24.593063	-17.039265	Large
6593	-8.281055	-7.9988637	Large
6594	-30.554974	-15.498166	Large
6595	-42.973454	-9.372968	Large
6596	1.0083691	-0.6496881	Large
6597	-40.915092	-8.747877	Large
6598	-15.052968	-6.916426	Large
6599	-39.500385	-10.756875	Large
6600	-39.25406	-10.9391165	Large
6601	-44.876884	-8.345483	Large
6602	-43.653717	-8.158061	Large
6603	-33.3516	-14.623683	Large
6604	-45.319656	-7.278249	Large
6605	-48.251976	-4.0162477	Large
6606	-37.479313	-11.267241	Large
6607	-9.5121355	-16.884668	Large
6608	-24.32645	-16.098972	Large
6609	-30.964909	-13.456787	Large
6610	-22.661827	-16.410471	Large
6611	-42.13572	-8.837121	Large
6612	-26.875177	-16.201931	Large
6613	-43.62228	-6.2192283	Large
6614	-47.005787	-6.317045	Large
6615	-11.227002	-5.2041526	Large
6616	-42.857075	-6.6428714	Large
6617	-45.928482	-5.1371284	Large
6618	-34.76346	-13.17791	Large
6619	-7.3293366	-15.985766	Large
6620	-44.62798	-5.4794164	Large
6621	-47.299778	-5.0187817	Large
6622	-16.806065	-16.532078	Large
6623	-14.171899	-13.052809	Large
6624	-8.020641	-7.4144077	Large
6625	-38.422432	-2.8708599	Large
6626	-16.101862	-6.134418	Large
6627	-13.901825	-14.255828	Large
6628	-23.54802	-19.479755	Large
6629	-12.513801	-4.6121187	Large
6630	-1.4642172	-12.141202	Large
6631	-33.473747	-10.765904	Large
6632	-34.68462	-11.772922	Large
6633	-18.425589	-8.842831	Large
6634	-33.847744	-13.013068	Large
6635	-18.43795	-16.32882	Large
6636	-15.894315	-15.326657	Large
6637	-41.9634	-9.257346	Large
6638	-28.463495	-12.727833	Large
6639	-19.51901	-15.192229	Large
6640	-17.050287	-12.326557	Large
6641	-24.502218	-12.413473	Large
6642	-6.969167	-11.236824	Large
6643	-36.537666	-8.839791	Large
6644	-22.839027	-9.612021	Large
6645	-24.189154	-11.3322315	Large
6646	-34.54776	-12.739133	Large
6647	-33.01923	-12.950531	Large
6648	-16.904848	-13.973182	Large
6649	-6.18749	-12.815256	Large
6650	-15.077987	-7.8710794	Large
6651	-25.070772	-12.752086	Large
6652	-41.452026	-7.1088495	Large
6653	-34.34341	-7.457649	Large
6654	-13.817732	-6.8801174	Large
6655	-30.602732	-12.4873085	Large
6656	-3.9102592	-12.479156	Large
6657	-3.7287858	-13.647643	Large
6658	-36.654037	-11.425473	Large
6659	-18.2478	-13.532751	Large
6660	-18.131626	-14.642788	Large
6661	-37.782074	-10.699998	Large
6662	-31.783194	-13.924227	Large
6663	-22.065126	-14.862655	Large
6664	-47.084103	-6.105591	Large
6665	-45.09691	-7.7653823	Large
6666	-29.367134	-15.324351	Large
6667	-29.438105	-13.153077	Large
6668	-22.380045	-16.821373	Large
6669	-5.8122973	-9.819687	Large
6670	-20.546738	-15.008407	Large
6671	-22.296131	-12.823423	Large
6672	-35.216133	-13.322934	Large
6673	-15.756049	-16.700466	Large
6674	-42.164017	-10.014418	Large
6675	-28.914434	-15.531946	Large
6676	-3.9095507	-14.794416	Large
6677	-4.6939216	-13.012866	Large
6678	-9.709701	-8.743508	Large
6679	-18.290539	-13.328017	Large
6680	-8.406807	-8.638234	Large
6681	-27.836565	-15.501488	Large
6682	-13.365964	-6.2859435	Large
6683	-3.3014252	-12.988469	Large
6684	-0.9344371	-13.678021	Large
6685	-11.285862	-7.9051895	Large
6686	-45.253574	-7.8831806	Large
6687	-48.49061	-4.065684	Large
6688	-1.5118529	-13.836385	Large
6689	-6.883423	-10.509395	Large
6690	-3.0180676	-12.357138	Large
6691	-9.661555	-7.497313	Large
6692	-19.33463	-15.454938	Large
6693	-16.455906	-13.0789175	Large
6694	-35.34354	-12.288028	Large
6695	-28.829338	-7.2012267	Large
6696	-29.488274	-11.320999	Large
6697	-40.924034	-9.940605	Large
6698	-32.810112	-13.445204	Large
6699	-25.558205	-15.67702	Large
6700	-16.679592	-15.369311	Large
6701	-41.113514	-6.6749644	Large
6702	-24.1057	-10.053847	Large
6703	-35.209675	-11.942939	Large
6704	-27.747087	-15.101431	Large
6705	-22.276201	-16.083735	Large
6706	-41.735497	-9.844029	Large
6707	-30.48322	-14.082842	Large
6708	-26.401985	-14.768496	Large
6709	-9.446178	-11.29012	Large
6710	-25.348942	-9.21256	Large
6711	-23.23934	-11.691619	Large
6712	-14.57264	-15.911949	Large
6713	-36.46006	-12.363368	Large
6714	-34.54849	-12.031503	Large
6715	-33.111526	-13.917533	Large
6716	-26.653383	-14.905132	Large
6717	-5.873723	-10.821694	Large
6718	1.6955062	-1.5209215	Large
6719	-43.10949	-9.136071	Large
6720	-36.12619	-13.196965	Large
6721	-10.650954	-14.622261	Large
6722	2.881247	-1.5828086	Large
6723	-34.56729	-13.789452	Large
6724	-34.497463	-13.363246	Large
6725	-37.412018	-11.026735	Large
6726	-35.53713	-12.342973	Large
6727	-35.460297	-13.763931	Large
6728	-15.771037	-15.933481	Large
6729	0.73529685	-5.0248218	Large
6730	-5.780801	-10.215948	Large
6731	-2.0399783	-13.477761	Large
6732	-4.56893	-10.792404	Large
6733	-38.51287	-10.927983	Large
6734	-10.983705	-8.3670225	Large
6735	-31.319534	-14.584636	Large
6736	-1.5940529	-13.228491	Large
6737	-8.724453	-8.495676	Large
6738	-7.4199038	-13.580733	Large
6739	-47.09064	-6.0065646	Large
6740	-8.256671	-11.625573	Large
6741	-0.44312423	-13.132486	Large
6742	-21.314484	-15.885213	Large
6743	-3.99005	-12.019575	Large
6744	-25.306099	-16.468405	Large
6745	-12.323695	-6.262957	Large
6746	-39.660255	-10.384951	Large
6747	-34.010967	-13.535705	Large
6748	-30.803673	-14.963523	Large
6749	-31.602991	-15.16552	Large
6750	-47.34906	-5.689941	Large
6751	-14.628266	-16.500872	Large
6752	-11.041435	-14.845667	Large
6753	-26.55806	-11.229979	Large
6754	-37.50479	-10.133084	Large
6755	-10.528258	-14.17338	Large
6756	-7.1331387	-9.238778	Large
6757	-20.55244	-16.235622	Large
6758	-6.1795197	-15.09975	Large
6759	-7.365	-11.378592	Large
6760	-46.736153	-5.381535	Large
6761	-3.2517076	-11.901549	Large
6762	-23.938396	-15.916672	Large
6763	-16.809046	-13.917476	Large
6764	-26.178986	-15.296693	Large
6765	-4.6898665	-11.373272	Large
6766	-35.96657	-11.576288	Large
6767	-40.21191	-9.325155	Large
6768	-8.285703	-13.886556	Large
6769	-1.0746195	-12.983437	Large
6770	-42.460175	-9.379655	Large
6771	-42.23853	-9.133186	Large
6772	-41.416363	-9.392765	Large
6773	-34.220284	-11.364655	Large
6774	-10.16617	-14.69754	Large
6775	-47.094707	-5.9912314	Large
6776	-15.101108	-8.508454	Large
6777	-3.4201615	-12.630284	Large
6778	-2.006203	-12.485592	Large
6779	-38.973	-11.498437	Large
6780	-2.619285	-13.448526	Large
6781	-7.03284	-14.87825	Large
6782	-25.468643	-10.49149	Large
6783	-34.8699	-11.173447	Large
6784	-34.61946	-8.485517	Large
6785	-1.4136686	-12.67529	Large
6786	-44.928932	-5.5151854	Large
6787	-14.055247	-6.6984777	Large
6788	-29.540537	-11.929013	Large
6789	-14.091935	-9.735808	Large
6790	-48.51943	-4.0956063	Large
6791	-38.881886	-12.504825	Large
6792	-44.08858	-8.695412	Large
6793	-39.12439	-11.79735	Large
6794	-45.54044	-7.793448	Large
6795	-48.648933	-3.6731203	Large
6796	-38.010853	-12.754506	Large
6797	-49.27006	-2.1127768	Large
6798	-33.619427	-11.731248	Large
6799	-48.498417	-3.7951534	Large
6800	-39.988506	-8.561863	Large
6801	-28.920876	-13.968713	Large
6802	-48.77667	-2.8407018	Large
6803	-49.14815	-2.24699	Large
6804	-8.125925	-8.96988	Large
6805	-41.04675	-9.087724	Large
6806	-31.972738	-14.164641	Large
6807	-10.081909	-6.75702	Large
6808	-6.080184	-10.146992	Large
6809	-9.77536	-7.3419967	Large
6810	-10.316367	-6.4698377	Large
6811	-2.610723	-12.807494	Large
6812	-26.471903	-10.601531	Large
6813	-40.44771	-7.825593	Large
6814	-2.1293998	-13.42551	Large
6815	-5.542389	-11.714688	Large
6816	-43.086857	-8.151428	Large
6817	-39.495598	-7.13289	Large
6818	-33.01696	-6.0855274	Large
6819	-25.537943	-15.969648	Large
6820	-14.755311	-13.719793	Large
6821	-19.635569	-13.701515	Large
6822	-44.986847	-7.1917315	Large
6823	-22.293169	-10.528717	Large
6824	-31.758722	-14.6302185	Large
6825	-22.908903	-14.011686	Large
6826	-39.147324	-11.4141035	Large
6827	2.4593916	-3.0131147	Large
6828	-23.999136	-14.082854	Large
6829	-27.614904	-11.094365	Large
6830	-43.398983	-8.311642	Large
6831	-7.568639	-13.798523	Large
6832	-9.816641	-13.737644	Large
6833	-30.5392	-10.77674	Large
6834	-19.383972	-9.366953	Large
6835	-43.48439	-8.8600645	Large
6836	-36.56052	-12.427329	Large
6837	-10.420772	-11.956521	Large
6838	-5.826623	-10.701554	Large
6839	-9.093429	-7.3291006	Large
6840	-1.152877	-12.663041	Large
6841	-42.490074	-9.132525	Large
6842	-18.518215	-7.5418644	Large
6843	-1.1440393	-12.615356	Large
6844	-39.639843	-9.888623	Large
6845	-39.498966	-10.042016	Large
6846	-13.286167	-5.439902	Large
6847	-46.75207	-6.4652653	Large
6848	-42.42725	-6.914426	Large
6849	-1.0291812	-12.460592	Large
6850	-1.7895032	-12.672807	Large
6851	-41.194897	-8.434851	Large
6852	-11.685874	-12.081593	Large
6853	-14.0661955	-10.383647	Large
6854	-29.381224	-14.120183	Large
6855	-11.231536	-13.493374	Large
6856	-20.547232	-14.702446	Large
6857	-17.045874	-11.947157	Large
6858	-38.932354	-10.311178	Large
6859	-18.753263	-13.509516	Large
6860	-2.1751711	-12.839511	Large
6861	-28.51345	-15.334593	Large
6862	-44.578968	-8.070222	Large
6863	-42.94827	-7.6836696	Large
6864	-20.3017	-15.903684	Large
6865	-47.43738	-4.6077337	Large
6866	-40.19841	-9.806213	Large
6867	-30.55915	-13.760166	Large
6868	-32.73044	-8.183721	Large
6869	3.673697	-3.7550898	Large
6870	-36.364704	-9.76599	Large
6871	-15.759354	-10.167621	Large
6872	-17.36667	-15.379159	Large
6873	-37.311066	-12.497014	Large
6874	-35.24875	-11.319451	Large
6875	-43.80931	-8.832643	Large
6876	-20.19293	-15.727017	Large
6877	-27.61286	-13.96562	Large
6878	-37.0795	-11.276634	Large
6879	-19.428825	-16.287811	Large
6880	-40.11833	-10.562546	Large
6881	-33.17207	-14.311476	Large
6882	-25.66013	-15.291743	Large
6883	-33.692204	-13.269139	Large
6884	-27.661306	-15.617323	Large
6885	-25.138346	-16.20867	Large
6886	-33.24087	-11.759541	Large
6887	-40.716087	-9.39738	Large
6888	-23.126627	-16.701513	Large
6889	-43.32863	-8.329437	Large
6890	-32.04148	-12.559822	Large
6891	-35.87739	-10.538775	Large
6892	-26.123243	-15.241224	Large
6893	-34.22381	-12.09658	Large
6894	-20.94009	-14.26171	Large
6895	-26.745201	-8.161959	Large
6896	-18.320686	-10.475342	Large
6897	-11.494235	-5.5902095	Large
6898	-12.67037	-3.207504	Large
6899	-23.285736	-12.251875	Large
6900	-44.8889	-6.155873	Large
6901	-3.9269817	-11.22714	Large
6902	-13.756197	-6.1466913	Large
6903	-17.095901	-12.427985	Large
6904	-16.040014	-9.241226	Large
6905	-30.05205	-10.023495	Large
6906	-47.107918	-5.0108786	Large
6907	-24.848433	-14.249769	Large
6908	3.2532969	-1.8347116	Large
6909	-41.23485	-9.611307	Large
6910	-46.25895	-3.9755747	Large
6911	-29.350294	-13.025749	Large
6912	-17.382467	-9.188882	Large
6913	-32.59156	-13.85208	Large
6914	-30.098478	-9.452001	Large
6915	-37.37538	-8.685439	Large
