	UMAP Component 1	UMAP Component 2	Label
820	-5.5286665	7.0659237	Small
821	-7.29049	10.623611	Small
822	-1.8590714	0.27224964	Small
823	-3.3005087	2.0793903	Small
824	-5.139987	8.636314	Small
825	7.393044	2.718104	Small
826	-1.1927328	6.9751806	Small
827	-7.953101	15.572687	Small
828	-2.1668327	7.2107797	Small
829	-2.225863	6.965677	Small
830	-6.926282	17.624233	Small
831	-4.2173038	7.993281	Small
832	-3.9409735	9.21785	Small
833	-2.7662256	7.531871	Small
834	8.10041	1.7357999	Small
835	-1.9037611	8.103602	Small
836	-3.7869554	-0.3242217	Small
837	-5.22127	7.084004	Small
838	-6.5692806	11.825983	Small
839	-5.537051	7.582345	Small
840	-4.541403	10.138739	Small
841	-6.228154	13.685075	Small
842	-3.9351418	5.906318	Small
843	-1.3888631	9.085922	Small
844	-8.325464	16.072607	Small
845	-5.09792	8.188312	Small
846	-5.100785	8.796602	Small
847	-3.5626972	-0.80298704	Small
848	-4.8998013	10.535994	Small
849	-3.855778	-0.31681624	Small
850	-1.5972582	1.0078521	Small
851	-1.8908042	5.3498807	Small
852	-6.683854	12.307231	Small
853	3.3782682	5.0402336	Small
854	-1.7991527	0.3521251	Small
855	0.33353674	3.2381828	Small
856	-3.435657	1.1977862	Small
857	-3.6633232	1.5546169	Small
858	-5.6724763	9.628668	Small
859	-4.528804	-2.366955	Small
860	-2.4601855	4.507644	Small
861	-1.0073732	2.2866275	Small
862	-3.1943264	-1.0848479	Small
863	2.0682824	4.6978874	Small
864	2.2381473	4.4814043	Small
865	-4.9816704	4.7738214	Small
866	-1.3255022	0.5734334	Small
867	1.0236503	3.6794958	Small
868	-4.167158	0.10331425	Small
869	-5.0195174	8.286307	Small
870	-2.8965187	-0.79028475	Small
871	-5.1099386	-4.4654746	Small
872	0.28039855	3.2134678	Small
873	-1.6187404	0.5213219	Small
874	-4.7545238	3.5218544	Small
875	-7.1190734	16.051626	Small
876	-2.6777487	7.4140964	Small
877	-6.535867	13.161823	Small
878	-7.672372	18.150074	Small
879	-2.4061794	5.318279	Small
880	0.543974	5.145904	Small
881	-6.2075467	10.149755	Small
882	-5.605001	12.39654	Small
883	-7.107473	14.174681	Small
884	-3.8809834	5.906065	Small
885	-4.7619166	7.325782	Small
886	-5.715369	7.316699	Small
887	-6.0598726	13.367298	Small
888	-5.0543003	6.108325	Small
889	-4.5268097	4.183685	Small
890	-6.996009	14.001181	Small
891	-4.244313	8.15025	Small
892	-2.597593	5.339716	Small
893	-2.0756958	1.8524328	Small
894	-1.1590512	2.849564	Small
895	-3.9838626	7.1448503	Small
896	-2.6581242	4.7393603	Small
897	-3.9997327	4.9846745	Small
898	-2.3879735	7.5301933	Small
899	-5.667514	12.056637	Small
900	0.42782354	4.570257	Small
901	-1.1066695	8.072146	Small
902	-5.6664867	9.58262	Small
903	-0.41576928	6.677864	Small
904	-4.0382514	5.8011093	Small
905	-5.5834346	12.010596	Small
906	-5.4281783	12.790866	Small
907	-5.0670633	7.233114	Small
908	-3.4028385	6.4330196	Small
909	-5.8093467	9.049401	Small
910	-5.7557836	13.617721	Small
911	-5.0261555	6.826524	Small
912	-5.681366	13.207531	Small
913	-0.21093307	7.5532084	Small
914	-5.8543043	8.649066	Small
915	-4.716808	8.333744	Small
916	-5.596717	12.608951	Small
917	-6.424285	12.57086	Small
918	-5.415366	8.275524	Small
919	-0.1875958	7.051809	Small
920	-5.51973	10.130842	Small
921	-5.8071246	14.055704	Small
922	8.380727	1.6575279	Small
923	-3.3317726	5.866476	Small
924	-2.5710976	5.97984	Small
925	2.562664	5.7239985	Small
926	-5.696334	9.158004	Small
927	-6.1375785	14.87027	Small
928	-5.8014708	8.9658	Small
929	-5.7690744	8.707962	Small
930	-1.9893692	4.6221576	Small
931	3.1859584	5.6178617	Small
932	-5.5783553	8.627322	Small
933	-6.8368244	17.563137	Small
934	-6.955329	16.079075	Small
935	-6.9528494	13.031547	Small
936	-3.4374375	9.652696	Small
937	-2.917032	1.1626513	Small
938	-7.29515	12.843353	Small
939	-5.6961503	9.069073	Small
940	8.788516	1.0694375	Small
941	8.325851	2.042697	Small
942	-8.341139	14.023815	Small
943	-4.6494384	-2.9989724	Small
944	-4.4955287	-1.1137224	Small
945	-6.058345	7.450804	Small
946	-6.161395	7.280365	Small
947	-1.4658828	1.2345365	Small
948	-4.6452303	-2.6023076	Small
949	-4.5502076	-3.0902414	Small
950	-4.4679995	-2.349619	Small
951	-1.8452582	0.06798958	Small
952	-1.1972806	3.4733267	Small
953	-4.070921	-1.016975	Small
954	-2.2790022	0.14831723	Small
955	-5.007265	-3.9123623	Small
956	1.2976313	3.9110537	Small
957	-4.6017427	6.924817	Small
958	-4.790799	3.5830162	Small
959	-8.2910795	17.844637	Small
960	0.43003795	3.2122786	Small
961	-3.7805576	8.705358	Small
962	-4.4142776	2.6252408	Small
963	-6.0298166	7.1413994	Small
964	-2.0200546	3.3166857	Small
965	-8.494369	16.590271	Small
966	-7.715455	12.022705	Small
967	-5.161771	-4.5456896	Small
968	-2.3503673	3.182216	Small
969	-5.616809	11.25187	Small
970	-1.6401523	3.2270553	Small
971	-8.298864	14.607446	Small
972	-4.6250515	-2.8673809	Small
973	0.2016146	3.0164492	Small
974	-1.9223441	5.710042	Small
975	-9.061619	18.304317	Small
976	-4.923531	4.729443	Small
977	-8.873733	18.59897	Small
978	-7.6360617	14.5033865	Small
979	-1.8815792	0.27026466	Small
980	-6.7277336	12.508864	Small
981	-4.805698	-3.9123476	Small
982	-8.207369	14.866937	Small
983	-4.3977385	-1.7076694	Small
984	-3.9474618	-1.1851195	Small
985	6.2440886	4.557871	Small
986	1.7415147	5.452797	Small
987	-1.3098963	7.420002	Small
988	-1.1434536	8.224864	Small
989	-7.6352396	13.428693	Small
990	-7.5851502	12.798091	Small
991	-8.333238	15.408033	Small
992	-8.710134	18.75456	Small
993	-4.3622737	8.042486	Small
994	-5.523809	-5.1445374	Small
995	-5.143322	-4.545238	Small
996	-4.4971323	-2.7208493	Small
997	-6.553765	8.276202	Small
998	-3.3533432	7.1779013	Small
999	-4.624332	3.9458683	Small
1000	-1.2820513	2.0811574	Small
1001	-1.2503351	0.7935347	Small
1002	-0.6700143	4.726019	Small
1003	-4.711356	-2.8112805	Small
1004	-3.1149225	1.400166	Small
1005	-2.2470999	5.121876	Small
1006	-0.5193268	4.461781	Small
1007	-2.1467938	-0.06752857	Small
1008	-4.0481653	5.762297	Small
1009	-2.8552008	8.813571	Small
1010	-5.7043815	9.49367	Small
1011	-0.35429624	4.9638605	Small
1012	-3.1554575	6.191976	Small
1013	-1.2775422	3.918056	Small
1014	-0.48563898	4.922317	Small
1015	-3.874925	3.8884344	Small
1016	-3.1642425	0.930008	Small
1017	-0.4893802	2.6402621	Small
1018	-4.7879267	-3.7904449	Small
1019	-1.3500661	4.088171	Small
1020	-0.9578364	1.4678632	Small
1021	-4.8067684	6.4306574	Small
1022	-5.0557747	-4.37225	Small
1023	-0.77736115	2.4296064	Small
1024	-4.97797	8.488433	Small
1025	-8.519645	19.46995	Small
1026	-8.589726	16.301083	Small
1027	-8.310133	18.48539	Small
1028	1.202455	3.9511557	Small
1029	-6.755303	12.524416	Small
1030	-8.644119	17.539036	Small
1031	-7.1275578	13.351699	Small
1032	-8.627643	14.024689	Small
1033	-4.3206058	5.6932373	Small
1034	0.23233137	3.7800379	Small
1035	-2.7963986	-0.9047625	Small
1036	-4.5579524	-2.526776	Small
1037	-4.5088363	3.4403985	Small
1038	-3.0798326	4.7601647	Small
1039	-7.065286	13.757031	Small
1040	-8.290583	14.654176	Small
1041	-5.093704	8.33983	Small
1042	-7.95057	14.252358	Small
1043	-4.8662558	5.466572	Small
1044	-3.4137423	0.5861625	Small
1045	-6.9466267	10.296142	Small
1046	-7.1331215	10.9054165	Small
1047	-0.863968	1.3760461	Small
1048	-1.5802773	0.5892561	Small
1049	4.8901815	5.2840075	Small
1050	-2.8013692	9.712253	Small
1051	-8.217615	17.204031	Small
1052	-7.738622	14.408111	Small
1053	-3.2193537	9.908306	Small
1054	-3.5251184	7.092473	Small
1055	-2.0956967	-0.075290956	Small
1056	-3.1064205	-0.1998374	Small
1057	-2.0061717	5.2512803	Small
1058	-4.398417	7.741414	Small
1059	-4.560955	4.753303	Small
1060	7.974763	2.0841832	Small
1061	-4.805031	-4.2277308	Small
1062	-5.574729	7.9196754	Small
1063	-3.4550881	7.9528627	Small
1064	-3.2414231	8.300484	Small
1065	-4.000941	6.6941595	Small
1066	-5.0562797	10.288785	Small
1067	-1.3332355	6.1654234	Small
1068	-5.803298	8.884549	Small
1069	-4.1053076	5.764986	Small
1070	0.08265404	2.811767	Small
1071	-5.0797715	8.998934	Small
1072	-3.9942894	5.9607463	Small
1073	-5.226319	6.7519007	Small
1074	3.9811296	5.4808307	Small
1075	-6.914575	16.458525	Small
1076	-7.0495977	16.792742	Small
1077	-6.1009583	10.914061	Small
1078	-5.1506667	11.239009	Small
1079	1.9258391	4.2176905	Small
1080	-2.8384256	3.0460482	Small
1081	-5.468131	-5.031839	Small
1082	2.297101	5.1366014	Small
1083	-4.666237	-3.053971	Small
1084	-5.868042	9.66065	Small
1085	-3.6027007	6.6143723	Small
1086	-3.931353	6.7973266	Small
1087	-2.880342	5.588658	Small
1088	-7.0109644	12.062548	Small
1089	-3.7396667	10.486653	Small
1090	-7.0439844	12.763685	Small
1091	-1.2198429	1.2511052	Small
1092	-5.5288463	9.593333	Small
1093	-4.5151215	3.9029527	Small
1094	-2.892873	9.812099	Small
1095	1.0209097	3.6349275	Small
1096	-3.8905106	6.894824	Small
1097	-3.736854	8.465699	Small
1098	-7.1060495	15.788382	Small
1099	-3.1818202	6.692714	Small
1100	2.452854	5.6417003	Small
1101	-2.2006228	7.8371215	Small
1102	-3.8815787	4.3162537	Small
1103	-6.051689	11.183332	Small
1104	-4.9662175	7.9815445	Small
1105	0.2998975	5.9222383	Small
1106	-2.2524269	4.9649353	Small
1107	-2.1210675	4.6857285	Small
1108	2.0987468	5.6769753	Small
1109	-3.8706799	4.9368343	Small
1110	-1.3051448	6.11703	Small
1111	-2.9787004	3.4386227	Small
1112	-1.1966836	5.8794665	Small
1113	-6.341934	14.660769	Small
1114	1.7681383	4.7097845	Small
1115	-1.9787155	4.214214	Small
1116	-2.1239116	2.2987804	Small
1117	9.135897	0.6728039	Small
1118	-5.9556046	9.779828	Small
1119	-4.9190145	8.354154	Small
1120	-5.787574	10.061465	Small
1121	-6.4517245	13.039826	Small
1122	-5.795603	7.0534024	Small
1123	-5.8880353	8.026699	Small
1124	-5.5663652	7.129632	Small
1125	-4.4559484	10.057469	Small
1126	-5.983518	10.240423	Small
1127	-5.854881	12.760866	Small
1128	-2.286836	4.005834	Small
1129	-3.5016947	5.265855	Small
1130	-4.203482	3.8839629	Small
1131	-4.3944244	5.02924	Small
1132	-4.829621	8.036856	Small
1133	-4.155029	3.0674436	Small
1134	-4.61953	4.6670055	Small
1135	-3.6411383	3.6988652	Small
1136	-3.134072	6.49524	Small
1137	0.67799985	6.025025	Small
1138	-3.6346622	4.659108	Small
1139	-2.6265292	9.168251	Small
1140	-6.3486166	15.405881	Small
1141	-3.1944892	5.1377764	Small
1142	-4.832155	5.592093	Small
1143	-6.0517263	12.368623	Small
1144	-4.6439433	9.891221	Small
1145	-2.5174475	3.2137942	Small
1146	-1.1219987	4.7956696	Small
1147	-5.0397196	6.5723143	Small
1148	7.021094	3.4517603	Small
1149	7.5175414	2.9818757	Small
1150	-0.8374888	8.838258	Small
1151	7.313515	3.8137677	Small
1152	7.547277	2.6762924	Small
1153	-8.698772	16.331707	Small
1154	4.5808864	5.2145476	Small
1155	6.9933686	3.3240156	Small
1156	-2.4146545	9.810012	Small
1157	-8.350293	13.04699	Small
1158	-7.2062416	12.577215	Small
1159	-2.5153534	5.36118	Small
1160	-5.3576717	8.934604	Small
1161	-0.15978284	8.377324	Small
1162	-1.0891081	8.835336	Small
1163	1.3986459	7.0836096	Small
1164	3.586588	6.3152823	Small
1165	-1.4711826	9.236297	Small
1166	1.4169885	7.170978	Small
1167	-0.103451684	5.808641	Small
1168	2.3676286	5.379626	Small
1169	-7.0737815	11.9298	Small
1170	2.3034039	6.15085	Small
1171	4.016856	6.183302	Small
1172	0.57469404	7.8128047	Small
1173	0.98390335	7.616619	Small
1174	0.8718241	7.264042	Small
1175	-0.33546317	8.651786	Small
1176	-0.7937598	8.451266	Small
1177	-1.05056	8.521689	Small
1178	1.5462917	6.3992515	Small
1179	2.9272122	6.6445904	Small
1180	0.8405359	7.7362723	Small
1181	-0.52187556	8.718719	Small
1182	0.76749396	7.5527506	Small
1183	4.1060705	6.2523785	Small
1184	-1.5949452	9.279537	Small
1185	-3.4871762	10.123174	Small
1186	3.421213	6.6164494	Small
1187	1.8724424	7.2081265	Small
1188	3.9098887	6.385943	Small
1189	4.3573523	6.2423954	Small
1190	7.5604334	3.447422	Small
1191	-0.18971668	7.315035	Small
1192	1.6711446	7.0522456	Small
1193	-8.698034	12.886288	Small
1194	4.537782	6.163244	Small
1195	-0.6385898	9.011546	Small
1196	-3.1093788	0.96541137	Small
1197	-2.451154	4.8581524	Small
1198	-7.415807	12.757799	Small
1199	-6.8981457	14.125958	Small
1200	-0.8291338	4.218049	Small
1201	-4.777274	11.328734	Small
1202	-1.6794893	6.7834344	Small
1203	-0.07812222	3.63459	Small
1204	-3.5223505	10.311892	Small
1205	-4.8837104	5.71411	Small
1206	2.2757103	4.6115675	Small
1207	-4.740251	10.179626	Small
1208	-8.38673	16.755829	Small
1209	6.4852953	4.359782	Small
1210	-8.037911	14.468762	Small
1211	-6.4444366	7.975026	Small
1212	-0.59742725	1.9404523	Small
1213	-2.4419706	-0.36058742	Small
1214	-5.554046	-5.2199664	Small
1215	-5.093575	4.470056	Small
1216	-0.49290103	1.988103	Small
1217	-2.68333	-0.64602375	Small
1218	3.8567746	6.3333025	Small
1219	1.3749593	7.505666	Small
1220	2.8085139	6.6434484	Small
1221	7.6972504	2.3159926	Small
1222	7.49887	2.879799	Small
1223	7.8754106	2.1445806	Small
1224	-0.7850793	7.621931	Small
1225	-1.165675	7.227671	Small
1226	5.3238444	5.502356	Small
1227	4.4643173	5.891513	Small
1228	-5.705214	11.460089	Small
1229	-4.5368667	7.3180103	Small
1230	-5.138558	6.973942	Small
1231	-5.24214	10.656504	Small
1232	-2.5790415	7.537643	Small
1233	-2.4501495	8.06162	Small
1234	-7.6503887	13.380213	Small
1235	-4.9220104	10.595819	Small
1236	5.739139	5.0206513	Small
1237	-1.9521242	9.273435	Small
1238	7.9945374	2.108392	Small
1239	6.998172	3.6460042	Small
1240	7.7072425	3.1833448	Small
1241	-5.028848	6.822527	Small
1242	-2.4915452	9.830841	Small
1243	-8.219902	14.889085	Small
1244	-7.0700965	13.20194	Small
1245	-7.4291883	14.569662	Small
1246	-4.3937974	4.580696	Small
1247	-8.854976	14.547864	Small
1248	-3.50746	8.231128	Small
1249	-7.094599	9.872166	Small
1250	-3.6159399	-0.12488603	Small
1251	-1.3527662	0.81227565	Small
1252	-1.5570097	1.9380869	Small
1253	-8.80226	13.703755	Small
1254	-4.007218	1.2545301	Small
1255	-9.279153	16.689825	Small
1256	-8.477053	12.214349	Small
1257	-5.4678297	11.557416	Small
1258	-8.583162	12.065841	Small
1259	-9.461693	14.96345	Small
1260	-2.5647745	0.22075942	Small
1261	-8.091863	13.975424	Small
1262	-8.097848	12.689884	Small
1263	2.3236241	6.88196	Small
1264	-7.9614043	11.161713	Small
1265	-7.8887377	14.197785	Small
1266	-8.677877	15.801069	Small
1267	-8.780441	14.230627	Small
1268	-9.415441	16.724794	Small
1269	-4.3465037	2.0857973	Small
1270	-7.0385528	9.578579	Small
1271	1.7432874	4.2130933	Small
1272	3.155497	6.1324244	Small
1273	-2.8169293	8.562398	Small
1274	-4.2934127	5.419144	Small
1275	-4.0065975	1.8239933	Small
1276	-5.5490456	-5.236526	Small
1277	-5.7109966	-5.5357366	Small
1278	-5.138843	-4.239071	Small
1279	-5.4250216	-5.1010284	Small
1280	5.8614435	4.940308	Small
1281	2.0756183	4.240468	Small
1282	-5.2583323	-4.6272097	Small
1283	-5.5749006	-5.3505836	Small
1284	-6.9899344	10.813274	Small
1285	-1.2486564	6.0134835	Small
1286	-7.5700755	12.77425	Small
1287	-6.3352985	7.6208158	Small
1288	-3.248351	-1.1627457	Small
1289	-3.1074076	1.0418268	Small
1290	-7.2444553	10.48403	Small
1291	-4.6017838	3.7997296	Small
1292	-2.9079845	2.7741332	Small
1293	-3.9965885	-1.6690109	Small
1294	-5.0652537	5.0054336	Small
1295	-4.58884	7.6320744	Small
1296	-7.8512573	12.305788	Small
1297	-3.8625116	1.3935674	Small
1298	-4.6454625	3.4374065	Small
1299	-3.872741	2.1453767	Small
1300	-4.5568633	2.6625507	Small
1301	-0.5957534	2.1187828	Small
1302	-4.0692477	1.2437843	Small
1303	-5.916084	7.956343	Small
1304	7.115527	3.1382642	Small
1305	-5.088216	11.141875	Small
1306	-7.3864527	16.61952	Small
1307	-6.181615	11.457126	Small
1308	-2.6428866	8.606412	Small
1309	2.1727998	5.8497477	Small
1310	-6.218598	7.411402	Small
1311	-0.28254732	4.611909	Small
1312	-8.938855	16.854185	Small
1313	-7.6815443	11.405182	Small
1314	-6.3532796	7.5706873	Small
1315	-9.091788	15.455813	Small
1316	-1.9776205	4.415657	Small
1317	-7.202483	11.67767	Small
1318	-1.6291487	7.491308	Small
1319	-8.016163	17.457214	Small
1320	-5.898529	6.939128	Small
1321	-3.176339	7.0151644	Small
1322	-4.20297	10.041797	Small
1323	-6.609095	14.655503	Small
1324	-7.9779277	18.924532	Small
1325	-4.619071	10.410849	Small
1326	-2.4667258	9.043883	Small
1327	-4.870751	11.044674	Small
1328	-7.4805617	14.411424	Small
1329	-6.1857314	7.18548	Small
1330	0.9350893	6.98842	Small
1331	-3.1420367	-1.0066457	Small
1332	-2.7118788	3.3453875	Small
1333	1.9526622	6.3911448	Small
1334	2.764123	5.110833	Small
1335	-6.6515985	8.215623	Small
1336	1.1148541	6.7357583	Small
1337	-8.301008	18.81593	Small
1338	-8.993733	16.262344	Small
1339	-4.015381	2.5722044	Small
1340	-4.5190454	3.0075257	Small
1341	-5.368422	-4.9910746	Small
1342	-5.0336003	-4.317511	Small
1343	-2.1170492	5.318819	Small
1344	-3.7704835	8.855222	Small
1345	-6.139128	11.122499	Small
1346	-3.640834	7.1007657	Small
1347	-4.0909677	10.437683	Small
1348	-0.8103901	8.305973	Small
1349	-4.0908957	-1.9144199	Small
1350	-4.2465987	10.293379	Small
1351	-6.0400305	11.196926	Small
1352	-5.401306	8.124123	Small
1353	-7.465107	16.335125	Small
1354	-3.7293	0.47471333	Small
1355	-7.9423604	11.981013	Small
1356	-6.041285	6.7769814	Small
1357	-4.898679	5.714828	Small
1358	-2.6201155	-0.2509646	Small
1359	-1.6792551	0.96212226	Small
1360	-6.302665	7.4925604	Small
1361	-2.0925272	5.0361953	Small
1362	-8.129765	14.31648	Small
1363	-4.320807	7.180026	Small
1364	-4.1040626	10.88138	Small
1365	-7.0222473	14.531338	Small
1366	-8.4643	19.619898	Small
1367	-6.2205563	9.539934	Small
1368	-0.700983	3.8279552	Small
1369	-4.1578355	1.1602936	Small
1370	-2.5192235	-0.11279621	Small
1371	-3.360235	6.285024	Small
1372	-2.0151548	0.89524055	Small
1373	-5.3823705	7.9470716	Small
1374	-6.84111	9.016046	Small
1375	-8.4065275	13.104537	Small
1376	-5.6298475	9.589319	Small
1377	-2.7708113	9.481582	Small
1378	-8.7759905	18.000677	Small
1379	-3.0800838	9.340039	Small
1380	-4.505084	-2.23964	Small
1381	-8.208181	12.05623	Small
1382	-1.7338532	8.057716	Small
1383	7.0252905	3.2290304	Small
1384	6.646541	5.233202	Small
1385	-5.7111735	10.075961	Small
1386	-3.502826	-0.63925964	Small
1387	-5.6725	12.675819	Small
1388	-6.430859	15.058743	Small
1389	-2.7471142	6.3787456	Small
1390	-8.289227	15.295585	Small
1391	-7.8045835	11.978554	Small
1392	-8.257215	16.674755	Small
1393	-4.1265826	9.6944895	Small
1394	-4.4010143	6.9826097	Small
1395	-5.246225	11.071486	Small
1396	3.5979445	5.963128	Small
1397	-3.176479	3.767322	Small
1398	-4.6284432	5.4444156	Small
1399	-4.651814	4.6909127	Small
1400	-6.42613	7.5876064	Small
1401	-4.386508	2.6186643	Small
1402	-1.6225888	0.8361734	Small
1403	-8.293788	13.227381	Small
1404	-7.762699	12.818877	Small
1405	-6.761967	11.771265	Small
1406	-6.620778	13.328055	Small
1407	-0.66542244	8.322869	Small
1408	-0.5830786	2.1993878	Small
1409	-5.5090976	8.286704	Small
1410	-4.553209	9.788916	Small
1411	-7.633365	17.16733	Small
1412	-4.9458113	11.104279	Small
1413	-2.3689835	9.605509	Small
1414	2.7133362	4.9569316	Small
1415	2.2822475	5.0126367	Small
1416	-2.9125922	8.66984	Small
1417	-1.8976095	0.044088185	Small
1418	-6.9275007	10.258462	Small
1419	-3.8778818	10.443389	Small
1420	-5.8539605	9.278714	Small
1421	4.0733285	4.977017	Small
1422	3.6437638	4.954396	Small
1423	-8.297012	15.392907	Small
1424	-4.4168653	2.4295032	Small
1425	-0.18666881	2.4629877	Small
1426	4.793913	5.7683363	Small
1427	4.7414317	5.91068	Small
1428	2.906502	6.4679575	Small
1429	-6.873796	15.129203	Small
1430	-4.8875513	6.5835533	Small
1431	2.305567	4.4958854	Small
1432	-1.1984186	4.8037605	Small
